,entity_id,is_coniferous,sc_name,family,flag,range_state,common_name
991,992,0.0,Manilkara zapota,Sapotaceae,,,
992,993,0.0,Mansonia altissima,Malvaceae,,,
993,994,0.0,Maquira sclerophylla,Moraceae,,,
994,995,0.0,Marmaroxylon racemosum,Leguminosae,,,
995,996,0.0,Marojejya darianii,Arecaceae,,,
996,997,0.0,Martiodendron excelsum,Leguminosae,,,
997,998,0.0,Martiodendron parviflorum,Leguminosae,,,
998,999,0.0,Melaleuca leucadendra,Myrtaceae,,,
999,1000,0.0,Melaleuca quinquenervia,Myrtaceae,,,
1000,1001,0.0,Melanoxylon brauna,Leguminosae,,,
1001,1002,0.0,Melia azedarach,Meliaceae,,,
1002,1003,0.0,Mesua ferrea,Calophyllaceae,,,
1003,1004,0.0,Metopium brownei,Anacardiaceae,,,
1004,1005,0.0,Mezilaurus ita-uba,Lauraceae,,,
1005,1006,0.0,Mezilaurus lindaviana,Lauraceae,,,
1006,1007,0.0,Mezilaurus navalium,Lauraceae,,,
1007,1008,0.0,Mezzettia parviflora,Annonaceae,,,
1008,1009,0.0,Microberlinia bisulcata,Leguminosae,,,
1009,1010,0.0,Microberlinia brazzavillensis,Leguminosae,,,
1010,1011,0.0,Micropholis gardneriana,Sapotaceae,,,
1011,1012,0.0,Micropholis guyanensis,Sapotaceae,,,
1012,1013,0.0,Micropholis melinoniana,Sapotaceae,,,
1013,1014,0.0,Micropholis venulosa,Sapotaceae,,,
1014,1015,0.0,Mildbraediodendron excelsum,Leguminosae,,,
1015,1016,0.0,Milicia excelsa,Moraceae,,,
1016,1017,0.0,Milicia regia,Moraceae,,,
1017,1018,0.0,Millettia laurentii,Leguminosae,,,
1018,1019,0.0,Millettia leucantha,Leguminosae,,,
1019,1020,0.0,Millettia stuhlmannii,Leguminosae,,,
1020,1021,0.0,Mimusops elengi,Sapotaceae,,,
1021,1022,0.0,Minquartia guianensis,Olacaceae,,,
1022,1023,0.0,Mitragyna parvifolia,Rubiaceae,,,
1023,1024,0.0,Mora excelsa,Leguminosae,,,
1024,1025,0.0,Mora gonggrijpii,Leguminosae,,,
1025,1026,0.0,Moringa oleifera,Moringaceae,,,
1026,1027,0.0,Morus alba,Moraceae,,,
1027,1028,0.0,Morus mesozygia,Moraceae,,,
1028,1029,0.0,Morus nigra,Moraceae,,,
1029,1030,0.0,Morus rubra,Moraceae,,,
1030,1031,0.0,Mouriri huberi,Melastomataceae,,,
1031,1032,0.0,Musanga cecropioides,Urticaceae,,,
1032,1033,0.0,Myrcianthes pungens,Myrtaceae,,,
1033,1034,0.0,Myristica buchneriana,Myristicaceae,,,
1034,1035,0.0,Myristica chartacea,Myristicaceae,,,
1035,1036,0.0,Myristica elliptica,Myristicaceae,,,
1036,1037,0.0,Myristica gigantea,Myristicaceae,,,
1037,1038,0.0,Myristica hypargyraea,Myristicaceae,,,
1038,1039,0.0,Myristica iners,Myristicaceae,,,
1039,1040,0.0,Myristica lowiana,Myristicaceae,,,
1040,1041,0.0,Myristica maingayi,Myristicaceae,,,
1041,1042,0.0,Myristica maxima,Myristicaceae,,,
1042,1043,0.0,Myristica simiarum,Myristicaceae,,,
1043,1044,0.0,Myrocarpus fastigiatus,Leguminosae,,,
1044,1045,0.0,Myrocarpus frondosus,Leguminosae,,,
1045,1046,0.0,Myroxylon balsamum,Leguminosae,,,
1046,1047,0.0,Myroxylon peruiferum,Leguminosae,,,
1047,1048,0.0,Nauclea diderrichii,Rubiaceae,,,
1048,1049,0.0,Nauclea orientalis,Rubiaceae,,,
1049,1050,0.0,Nectandra lanceolata,Lauraceae,,,
1050,1051,0.0,Nectandra megapotamica,Lauraceae,,,
1051,1052,0.0,Neobalanocarpus heimii,Dipterocarpaceae,,,
1052,1053,0.0,Neolamarckia cadamba,Rubiaceae,,,
1053,1054,0.0,Neonauclea calycina,Rubiaceae,,,
1054,1055,0.0,Nephelium lappaceum,Sapindaceae,,,
1055,1056,0.0,Nesogordonia papaverifera,Malvaceae,,,
1056,1057,0.0,Newtonia buchananii,Leguminosae,,,
1057,1058,0.0,Nothaphoebe elata,Lauraceae,,,
1058,1059,0.0,Nothaphoebe kingiana,Lauraceae,,,
1059,1060,0.0,Nothaphoebe panduriformis,Lauraceae,,,
1060,1061,0.0,Nothaphoebe spathulata,Lauraceae,,,
1061,1062,0.0,Nothaphoebe umbelliflora,Lauraceae,,,
1062,1063,0.0,Nothofagus alpina,Nothofagaceae,,,
1063,1064,0.0,Nothofagus cunninghamii,Nothofagaceae,,,
1064,1065,0.0,Nothofagus dombeyi,Nothofagaceae,,,
1065,1066,0.0,Nothofagus menziesii,Nothofagaceae,,,
1066,1067,0.0,Nothofagus obliqua,Nothofagaceae,,,
1067,1068,0.0,Nothofagus pumilio,Nothofagaceae,,,
1068,1069,0.0,Notholithocarpus densiflorus,Fagaceae,,,
1069,1070,0.0,Nyssa aquatica,Cornaceae,,,
1070,1071,0.0,Nyssa ogeche,Cornaceae,,,
1071,1072,0.0,Nyssa sylvatica,Cornaceae,,,
1072,1073,0.0,Ochanostachys amentacea,Olacaceae,,,
1073,1074,0.0,Ochroma pyramidale,Malvaceae,,,
1074,1075,0.0,Ocotea comoriensis,Lauraceae,,,
1075,1076,0.0,Ocotea porosa,Lauraceae,,,
1076,1077,0.0,Ocotea puberula,Lauraceae,,,
1077,1078,0.0,Ocotea thouvenotii,Lauraceae,,,
1078,1079,0.0,Ocotea usambarensis,Lauraceae,,,
1079,1080,0.0,Octomeles sumatrana,Tetramelaceae ,,,
1080,1081,0.0,Oenocarpus bataua,Arecaceae,,,
1081,1082,0.0,Oldfieldia africana,Picrodendraceae,,,
1082,1083,0.0,Olea capensis,Oleaceae,,,
1083,1084,0.0,Olea europaea,Oleaceae,,,
1084,1085,0.0,Olea welwitschii,Oleaceae,,,
1085,1086,0.0,Olneya tesota,Leguminosae,,,
1086,1087,0.0,Ongokea gore,Olacaceae,,,
1087,1088,0.0,Ormosia coccinea,Leguminosae,,,
1088,1089,0.0,Ormosia coutinhoi,Leguminosae,,,
1089,1090,0.0,Ormosia monosperma,Leguminosae,,,
1090,1091,0.0,Ormosia nobilis,Leguminosae,,,
1091,1092,0.0,Ormosia paraensis,Leguminosae,,,
1092,1093,0.0,Ostrya virginiana,Betulaceae,,,
1093,1094,0.0,Oxandra lanceolata,Annonaceae,,,
1094,1095,0.0,Oxydendrum arboreum,Ericaceae,,,
1095,1096,0.0,Oxystigma buchholzii,Leguminosae,,,
1096,1097,0.0,Oxystigma gilbertii,Leguminosae,,,
1097,1098,0.0,Oxystigma mannii,Leguminosae,,,
1098,1099,0.0,Oxystigma oxyphyllum,Leguminosae,,,
1099,1100,0.0,Pachira quinata,Malvaceae,,,
1100,1101,0.0,Palaquium ellipticum,Sapotaceae,,,
1101,1102,0.0,Palaquium fidjiense,Sapotaceae,,,
1102,1103,0.0,Palaquium gutta,Sapotaceae,,,
1103,1104,0.0,Palaquium hexandrum,Sapotaceae,,,
1104,1105,0.0,Palaquium hispidum,Sapotaceae,,,
1105,1106,0.0,Palaquium hornei,Sapotaceae,,,
1106,1107,0.0,Palaquium impressionervium,Sapotaceae,,,
1107,1108,0.0,Palaquium maingayi,Sapotaceae,,,
1108,1109,0.0,Palaquium obovatum,Sapotaceae,,,
1109,1110,0.0,Palaquium philippense,Sapotaceae,,,
1110,1111,0.0,Palaquium regina-montium,Sapotaceae,,,
1111,1112,0.0,Palaquium rostratum,Sapotaceae,,,
1112,1113,0.0,Palaquium semaram,Sapotaceae,,,
1113,1114,0.0,Palaquium sumatranum,Sapotaceae,,,
1114,1115,0.0,Palaquium walsurifolium,Sapotaceae,,,
1115,1116,0.0,Parapiptadenia rigida,Leguminosae,,,
1116,1117,0.0,Parashorea aptera,Dipterocarpaceae,,,
1117,1118,0.0,Parashorea densiflora,Dipterocarpaceae,,,
1118,1119,0.0,Parashorea lucida,Dipterocarpaceae,,,
1119,1120,0.0,Parashorea macrophylla,Dipterocarpaceae,,,
1120,1121,0.0,Parashorea malaanonan,Dipterocarpaceae,,,
1121,1122,0.0,Parashorea parvifolia,Dipterocarpaceae,,,
1122,1123,0.0,Parashorea plicata,Dipterocarpaceae,,,
1123,1124,0.0,Parashorea smythiesii,Dipterocarpaceae,,,
1124,1125,0.0,Parashorea tomentella,Dipterocarpaceae,,,
1125,1126,0.0,Paratecoma peroba,Bignoniaceae,,,
1126,1127,0.0,Parinari campestris,Chrysobalanaceae,,,
1127,1128,0.0,Parinari curatellifolia,Chrysobalanaceae,,,
1128,1129,0.0,Parinari excelsa,Chrysobalanaceae,,,
1129,1130,0.0,Parishia insignis,Anacardiaceae,,,
1130,1131,0.0,Parkia bicolor,Leguminosae,,,
1131,1132,0.0,Parkia pendula,Leguminosae,,,
1132,1133,0.0,Paulownia tomentosa,Paulowniaceae,,,
1133,1134,0.0,Payena acuminata,Sapotaceae,,,
1134,1135,0.0,Payena leerii,Sapotaceae,,,
1135,1136,0.0,Payena lucida,Sapotaceae,,,
1136,1137,0.0,Payena maingayi,Sapotaceae,,,
1137,1138,0.0,Payena obscura,Sapotaceae,,,
1138,1139,0.0,Peltogyne maranhensis,Leguminosae,,,
1139,1140,0.0,Peltogyne paniculata,Leguminosae,,,
1140,1141,0.0,Peltogyne paniculata pubescens,Leguminosae,,,
1141,1142,0.0,Peltogyne paniculata,Leguminosae,,,
1142,1143,0.0,Peltogyne porphyrocardia,Leguminosae,,,
1143,1144,0.0,Peltogyne venosa,Leguminosae,,,
1144,1145,0.0,Peltophorum dasyrhachis,Leguminosae,,,
1145,1146,0.0,Peltophorum dubium,Leguminosae,,,
1146,1147,0.0,Pentace adenophora,Malvaceae,,,
1147,1148,0.0,Pentace burmanica,Malvaceae,,,
1148,1149,0.0,Pentace curtisii,Malvaceae,,,
1149,1150,0.0,Pentace laxiflora,Malvaceae,,,
1150,1151,0.0,Pentace triptera,Malvaceae,,,
1151,1152,0.0,Pentaclethra macroloba,Leguminosae,,,
1152,1153,0.0,Pentaclethra macrophylla,Leguminosae,,,
1153,1154,0.0,Pentacme contorta,Dipterocarpaceae,,,
1154,1155,0.0,Pentadesma butyracea,Clusiaceae,,,
1155,1156,0.0,Pera glabrata,Peraceae,,,
1156,1157,0.0,Pericopsis elata,Leguminosae,,,
1157,1158,0.0,Pericopsis mooniana,Leguminosae,,,
1158,1159,0.0,Peronema canescens,Lamiaceae,,,
1159,1160,0.0,Persea lingue,Lauraceae,,,
1160,1161,0.0,Persea odoratissima,Lauraceae,,,
1161,1162,0.0,Pertusadina eurhyncha,Rubiaceae,,,
1162,1163,0.0,Petersianthus macrocarpus,Lecythidaceae,,,
1163,1164,0.0,Phellodendron amurense,Rutaceae,,,
1164,1165,0.0,Phoebe elongata,Lauraceae,,,
1165,1166,0.0,Phoebe hainesiana,Lauraceae,,,
1166,1167,0.0,Phyllarthron madagascariense,Bignoniaceae,,,
1167,1168,0.0,Phyllostylon rhamnoides,Ulmaceae,,,
1168,1169,0.0,Piptadeniastrum africanum,Leguminosae,,,
1169,1170,0.0,Planchonella euphlebia,Sapotaceae,,,
1170,1171,0.0,Planchonia papuana,Lecythidaceae,,,
1171,1172,0.0,Planchonia valida,Lecythidaceae,,,
1172,1173,0.0,Platanus acerifolia,Platanaceae,,,
1173,1174,0.0,Platanus occidentalis,Platanaceae,,,
1174,1175,0.0,Platanus orientalis,Platanaceae,,,
1175,1176,0.0,Platanus hispanica,Platanaceae,,,
1176,1177,0.0,Plathymenia reticulata,Leguminosae,,,
1177,1178,0.0,Platonia insignis,Clusiaceae,,,
1178,1179,0.0,Platymiscium pinnatum,Leguminosae,,,
1179,1180,0.0,Platymiscium trinitatis,Leguminosae,,,
1180,1181,0.0,Platymiscium ulei,Leguminosae,,,
1181,1182,0.0,Platymiscium yucatanum,Leguminosae,,,
1182,1183,0.0,Poga oleosa,Anisophylleaceae,,,
1183,1184,0.0,Polyalthia fragrans,Annonaceae,,,
1184,1185,0.0,Polyalthia oblongifolia,Annonaceae,,,
1185,1186,0.0,Polyscias ornifolia,Araliaceae,,,
1186,1187,0.0,Populus alba,Salicaceae,,,
1187,1188,0.0,Populus balsamifera,Salicaceae,,,
1188,1189,0.0,Populus canescens,Salicaceae,,,
1189,1190,0.0,Populus ciliata,Salicaceae,,,
1190,1191,0.0,Populus deltoides,Salicaceae,,,
1191,1192,0.0,Populus grandidentata,Salicaceae,,,
1192,1193,0.0,Populus heterophylla,Salicaceae,,,
1193,1194,0.0,Populus nigra,Salicaceae,,,
1194,1195,0.0,Populus tremula,Salicaceae,,,
1195,1196,0.0,Populus tremuloides,Salicaceae,,,
1196,1197,0.0,Populus trichocarpa,Salicaceae,,,
1197,1198,0.0,Poulsenia armata,Moraceae,,,
1198,1199,0.0,Pouteria alnifolia,Sapotaceae,,,
1199,1200,0.0,Pouteria altissima,Sapotaceae,,,
1200,1201,0.0,Pouteria izabalensis,Sapotaceae,,,
1201,1202,0.0,Pouteria pierrei,Sapotaceae,,,
1202,1203,0.0,Pradosia schomburgkiana,Sapotaceae,,,
1203,1204,0.0,Prioria copaifera,Leguminosae,,,
1204,1205,0.0,Prosopis africana,Leguminosae,,,
1205,1206,0.0,Prosopis juliflora,Leguminosae,,,
1206,1207,0.0,Prosopis nigra,Leguminosae,,,
1207,1208,0.0,Protium altsonii,Burseraceae,,,
1208,1209,0.0,Protium decandrum,Burseraceae,,,
1209,1210,0.0,Protium sagotianum,Burseraceae,,,
1210,1211,0.0,Prunus africana,Rosaceae,,,
1211,1212,0.0,Prunus avium,Rosaceae,,,
1212,1213,0.0,Prunus serotina,Rosaceae,,,
1213,1214,0.0,Prunus turneriana,Rosaceae,,,
1214,1215,0.0,Pseudobombax ellipticum,Malvaceae,,,
1215,1216,0.0,Pseudopiptadenia pittieri,Leguminosae,,,
1216,1217,0.0,Pseudopiptadenia psilostachya,Leguminosae,,,
1217,1218,0.0,Pseudosindora palustris,Leguminosae,,,
1218,1219,0.0,Psidium guajava,Myrtaceae,,,
1219,1220,0.0,Ptaeroxylon obliquum,Rutaceae,,,
1220,1221,0.0,Pteleopsis hylodendron,Combretaceae,,,
1221,1222,0.0,Pteleopsis myrtifolia,Combretaceae,,,
1222,1223,0.0,Pterocarpus acapulcensis,Leguminosae,,,
1223,1224,0.0,Pterocarpus angolensis,Leguminosae,,,
1224,1225,0.0,Pterocarpus dalbergioides,Leguminosae,,,
1225,1226,0.0,Pterocarpus erinaceus,Leguminosae,,,
1226,1227,0.0,Pterocarpus indicus,Leguminosae,,,
1227,1228,0.0,Pterocarpus macrocarpus,Leguminosae,,,
1228,1229,0.0,Pterocarpus marsupium,Leguminosae,,,
1229,1230,0.0,Pterocarpus officinalis,Leguminosae,,,
1230,1231,0.0,Pterocarpus rohrii,Leguminosae,,,
1231,1232,0.0,Pterocarpus santalinus,Leguminosae,,,
1232,1233,0.0,Pterocarpus soyauxii,Leguminosae,,,
1233,1234,0.0,Pterocarpus tinctorius,Leguminosae,,,
1234,1235,0.0,Pterocymbium beccarii,Malvaceae,,,
1235,1236,0.0,Pterocymbium tinctorium,Malvaceae,,,
1236,1237,0.0,Pterogyne nitens,Leguminosae,,,
1237,1238,0.0,Pterospermum acerifolium,Malvaceae,,,
1238,1239,0.0,Pterospermum canescens,Malvaceae,,,
1239,1240,0.0,Pterospermum elongatum,Malvaceae,,,
1240,1241,0.0,Pterospermum javanicum,Malvaceae,,,
1241,1242,0.0,Pterygota alata,Malvaceae,,,
1242,1243,0.0,Pterygota bequaertii,Malvaceae,,,
1243,1244,0.0,Pterygota horsfieldii,Malvaceae,,,
1244,1245,0.0,Pterygota macrocarpa,Malvaceae,,,
1245,1246,0.0,Pycnanthus angolensis,Myristicaceae,,,
1246,1247,0.0,Pyrus communis,Rosaceae,,,
1247,1248,0.0,Qualea albiflora,Vochysiaceae,,,
1248,1249,0.0,Qualea coerulea,Vochysiaceae,,,
1249,1250,0.0,Qualea dinizii,Vochysiaceae,,,
1250,1251,0.0,Qualea paraensis,Vochysiaceae,,,
1251,1252,0.0,Qualea parviflora,Vochysiaceae,,,
1252,1253,0.0,Qualea rosea,Vochysiaceae,,,
1253,1254,0.0,Quercus acuta,Fagaceae,,,
1254,1255,0.0,Quercus alba,Fagaceae,,,
1255,1256,0.0,Quercus arkansana,Fagaceae,,,
1256,1257,0.0,Quercus bicolor,Fagaceae,,,
1257,1258,0.0,Quercus cerris,Fagaceae,,,
1258,1259,0.0,Quercus chrysolepis,Fagaceae,,,
1259,1260,0.0,Quercus coccinea,Fagaceae,,,
1260,1261,0.0,Quercus dentata,Fagaceae,,,
1261,1262,0.0,Quercus falcata,Fagaceae,,,
1262,1263,0.0,Quercus garryana,Fagaceae,,,
1263,1264,0.0,Quercus kelloggii,Fagaceae,,,
1264,1265,0.0,Quercus lobata,Fagaceae,,,
1265,1266,0.0,Quercus lyrata,Fagaceae,,,
1266,1267,0.0,Quercus macrocarpa,Fagaceae,,,
1267,1268,0.0,Quercus michauxii,Fagaceae,,,
1268,1269,0.0,Quercus mongolica,Fagaceae,,,
1269,1270,0.0,Quercus mongolica crispula,Fagaceae,,,
1270,1271,0.0,Quercus mongolica,Fagaceae,,,
1271,1272,0.0,Quercus montana,Fagaceae,,,
1272,1273,0.0,Quercus muehlenbergii,Fagaceae,,,
1273,1274,0.0,Quercus myrsinifolia,Fagaceae,,,
1274,1275,0.0,Quercus palustris,Fagaceae,,,
1275,1276,0.0,Quercus petraea,Fagaceae,,,
1276,1277,0.0,Quercus phillyreoides,Fagaceae,,,
1277,1278,0.0,Quercus robur,Fagaceae,,,
1278,1279,0.0,Quercus rubra,Fagaceae,,,
1279,1280,0.0,Quercus shumardii,Fagaceae,,,
1280,1281,0.0,Quercus stellata,Fagaceae,,,
1281,1282,0.0,Quercus velutina,Fagaceae,,,
1282,1283,0.0,Quercus virginiana,Fagaceae,,,
1283,1284,0.0,Rapanea melanophloeos,Primulaceae,,,
1284,1285,0.0,Ravenea louvelii,Arecaceae,,,
1285,1286,0.0,Ravenea rivularis,Arecaceae,,,
1286,1287,0.0,Retrophyllum vitiense,Podocarpaceae,,,
1287,1288,0.0,Rhamnus cathartica,Rhamnaceae,,,
1288,1289,0.0,Rhizophora mangle,Rhizophoraceae,,,
1289,1290,0.0,Rhodognaphalon brevicuspe,Malvaceae,,,
1290,1291,0.0,Rhus typhina,Anacardiaceae,,,
1291,1292,0.0,Ricinodendron heudelotii,Euphorbiaceae,,,
1292,1293,0.0,Robinia pseudoacacia,Leguminosae,,,
1293,1294,0.0,Roseodendron donnell-smithii,Bignoniaceae,,,
1294,1295,0.0,Roupala cordifolia,Proteaceae,,,
1295,1296,0.0,Roupala montana,Proteaceae,,,
1296,1297,0.0,Roupala montana,Proteaceae,,,
1297,1298,0.0,Roupala paraensis,Proteaceae,,,
1298,1299,0.0,Sacoglottis cydonioides,Humiriaceae,,,
1299,1300,0.0,Sacoglottis gabonensis,Humiriaceae,,,
1300,1301,0.0,Sacoglottis guianensis,Humiriaceae,,,
1301,1302,0.0,Salix alba,Salicaceae,,,
1302,1303,0.0,Salix babylonica,Salicaceae,,,
1303,1304,0.0,Salix caprea,Salicaceae,,,
1304,1305,0.0,Salix cinerea,Salicaceae,,,
1305,1306,0.0,Salix eleagnos,Salicaceae,,,
1306,1307,0.0,Salix humboldtiana,Salicaceae,,,
1307,1308,0.0,Salix nigra,Salicaceae,,,
1308,1309,0.0,Salix purpurea,Salicaceae,,,
1309,1310,0.0,Salix triandra,Salicaceae,,,
1310,1311,0.0,Salix viminalis,Salicaceae,,,
1311,1312,0.0,Sali fragilis,Salicaceae,,,
1312,1313,0.0,Sandoricum koetjape,Meliaceae,,,
1313,1314,0.0,Sandoricum vidalii,Meliaceae,,,
1314,1315,0.0,Santalum album,Santalaceae,,,
1315,1316,0.0,Santiria laevigata,Burseraceae,,,
1316,1317,0.0,Sapium glandulosum,Euphorbiaceae,,,
1317,1318,0.0,Sapium haematospermum,Euphorbiaceae,,,
1318,1319,0.0,Sapium jenmannii,Euphorbiaceae,,,
1319,1320,0.0,Sapium laurifolium,Euphorbiaceae,,,
1320,1321,0.0,Sapium laurocerasus,Euphorbiaceae,,,
1321,1322,0.0,Sapium marmieri,Euphorbiaceae,,,
1322,1323,0.0,Sapium stylare,Euphorbiaceae,,,
1323,1324,0.0,Sassafras albidum,Lauraceae,,,
1324,1325,0.0,Satranala decussilvae,Arecaceae,,,
1325,1326,0.0,Scaphium linearicarpum,Malvaceae,,,
1326,1327,0.0,Scaphium longiflorum,Malvaceae,,,
1327,1328,0.0,Scaphium longipetiolatum,Malvaceae,,,
1328,1329,0.0,Scaphium macropodum,Malvaceae,,,
1329,1330,0.0,Scaphium scaphigerum,Malvaceae,,,
1330,1331,0.0,Schefflera decaphylla,Araliaceae,,,
1331,1332,0.0,Schefflera morototoni,Araliaceae,,,
1332,1333,0.0,Schima crenata,Theaceae,,,
1333,1334,0.0,Schima noronhae,Theaceae,,,
1334,1335,0.0,Schima wallichii,Theaceae,,,
1335,1336,0.0,Schinopsis balansae,Anacardiaceae,,,
1336,1337,0.0,Schinopsis lorentzii,Anacardiaceae,,,
1337,1338,0.0,Schinopsis quebracho-colorado,Anacardiaceae,,,
1338,1339,0.0,Schinus molle,Anacardiaceae,,,
1339,1340,0.0,Schinziophyton rautanenii,Euphorbiaceae,,,
1340,1341,0.0,Schizolobium amazonicum,Leguminosae,,,
1341,1342,0.0,Schizolobium parahyba,Leguminosae,,,
1342,1343,0.0,Sclerocroton integerrimus,Euphorbiaceae,,,
1343,1344,0.0,Scleronema micranthum,Malvaceae,,,
1344,1345,0.0,Scorodocarpus borneensis,Olacaceae,,,
1345,1346,0.0,Scottellia coriacea,Achariaceae,,,
1346,1347,0.0,Scottellia kamerunensis,Achariaceae,,,
1347,1348,0.0,Scyphocephalium mannii,Myristicaceae,,,
1348,1349,0.0,Scytopetalum tieghemii,Lecythidaceae,,,
1349,1350,0.0,Senna siamea,Leguminosae,,,
1350,1351,0.0,Serianthes myriadenia,Leguminosae,,,
1351,1352,0.0,Sextonia rubra,Lauraceae,,,
1352,1353,0.0,Shirakiopsis elliptica,Euphorbiaceae,,,
1353,1354,0.0,Shirakiopsis indica,Euphorbiaceae,,,
1354,1355,0.0,Shorea acuminata,Dipterocarpaceae,,,
1355,1356,0.0,Shorea acuminatissima,Dipterocarpaceae,,,
1356,1357,0.0,Shorea albida,Dipterocarpaceae,,,
1357,1358,0.0,Shorea assamica,Dipterocarpaceae,,,
1358,1359,0.0,Shorea atrinervosa,Dipterocarpaceae,,,
1359,1360,0.0,Shorea balangeran,Dipterocarpaceae,,,
1360,1361,0.0,Shorea balanocarpoides,Dipterocarpaceae,,,
1361,1362,0.0,Shorea bracteolata,Dipterocarpaceae,,,
1362,1363,0.0,Shorea brunnescens,Dipterocarpaceae,,,
1363,1364,0.0,Shorea collina,Dipterocarpaceae,,,
1364,1365,0.0,Shorea contorta,Dipterocarpaceae,,,
1365,1366,0.0,Shorea crassa,Dipterocarpaceae,,,
1366,1367,0.0,Shorea curtisii,Dipterocarpaceae,,,
1367,1368,0.0,Shorea dasyphylla,Dipterocarpaceae,,,
1368,1369,0.0,Shorea dealbata,Dipterocarpaceae,,,
1369,1370,0.0,Shorea exelliptica,Dipterocarpaceae,,,
1370,1371,0.0,Shorea faguetiana,Dipterocarpaceae,,,
1371,1372,0.0,Shorea foxworthyi,Dipterocarpaceae,,,
1372,1373,0.0,Shorea gibbosa,Dipterocarpaceae,,,
1373,1374,0.0,Shorea glauca,Dipterocarpaceae,,,
1374,1375,0.0,Shorea guiso,Dipterocarpaceae,,,
1375,1376,0.0,Shorea havilandii,Dipterocarpaceae,,,
1376,1377,0.0,Shorea hemsleyana,Dipterocarpaceae,,,
1377,1378,0.0,Shorea hopeifolia,Dipterocarpaceae,,,
1378,1379,0.0,Shorea hypochra,Dipterocarpaceae,,,
1379,1380,0.0,Shorea javanica,Dipterocarpaceae,,,
1380,1381,0.0,Shorea johorensis,Dipterocarpaceae,,,
1381,1382,0.0,Shorea kalunti,Dipterocarpaceae,,,
1382,1383,0.0,Shorea kunstleri,Dipterocarpaceae,,,
1383,1384,0.0,Shorea laevifolia,Dipterocarpaceae,,,
1384,1385,0.0,Shorea laevis,Dipterocarpaceae,,,
1385,1386,0.0,Shorea lamellata,Dipterocarpaceae,,,
1386,1387,0.0,Shorea lepidota,Dipterocarpaceae,,,
1387,1388,0.0,Shorea leprosula,Dipterocarpaceae,,,
1388,1389,0.0,Shorea leptoclados,Dipterocarpaceae,,,
1389,1390,0.0,Shorea leptoderma,Dipterocarpaceae,,,
1390,1391,0.0,Shorea longipetala,Dipterocarpaceae,,,
1391,1392,0.0,Shorea macrantha,Dipterocarpaceae,,,
1392,1393,0.0,Shorea macroptera,Dipterocarpaceae,,,
1393,1394,0.0,Shorea materialis,Dipterocarpaceae,,,
1394,1395,0.0,Shorea maxwelliana,Dipterocarpaceae,,,
1395,1396,0.0,Shorea multiflora,Dipterocarpaceae,,,
1396,1397,0.0,Shorea negrosensis,Dipterocarpaceae,,,
1397,1398,0.0,Shorea ochrophloia,Dipterocarpaceae,,,
1398,1399,0.0,Shorea ovaIis,Dipterocarpaceae,,,
1399,1400,0.0,Shorea ovata,Dipterocarpaceae,,,
1400,1401,0.0,Shorea parvifolia,Dipterocarpaceae,,,
1401,1402,0.0,Shorea pauciflora,Dipterocarpaceae,,,
1402,1403,0.0,Shorea plagata,Dipterocarpaceae,,,
1403,1404,0.0,Shorea platyclados,Dipterocarpaceae,,,
1404,1405,0.0,Shorea quadrinervis,Dipterocarpaceae,,,
1405,1406,0.0,Shorea resina-nigra,Dipterocarpaceae,,,
1406,1407,0.0,Shorea roxburghii,Dipterocarpaceae,,,
1407,1408,0.0,Shorea rugosa,Dipterocarpaceae,,,
1408,1409,0.0,Shorea seminis,Dipterocarpaceae,,,
1409,1410,0.0,Shorea singkawang,Dipterocarpaceae,,,
1410,1411,0.0,Shorea smithiana,Dipterocarpaceae,,,
1411,1412,0.0,Shorea stellata,Dipterocarpaceae,,,
1412,1413,0.0,Shorea submontana,Dipterocarpaceae,,,
1413,1414,0.0,Shorea sumatrana,Dipterocarpaceae,,,
1414,1415,0.0,Shorea superba,Dipterocarpaceae,,,
1415,1416,0.0,Sideroxylon obtusifolium,Sapotaceae,,,
1416,1417,0.0,Simarouba amara,Simaroubaceae,,,
1417,1418,0.0,Simira salvadorensis,Rubiaceae,,,
1418,1419,0.0,Sindora bruggemanii,Leguminosae,,,
1419,1420,0.0,Sindora coriacea,Leguminosae,,,
1420,1421,0.0,Sindora javanica,Leguminosae,,,
1421,1422,0.0,Sindora leiocarpa,Leguminosae,,,
1422,1423,0.0,Sindora siamensis,Leguminosae,,,
1423,1424,0.0,Sindora supa,Leguminosae,,,
1424,1425,0.0,Sindora velutina,Leguminosae,,,
1425,1426,0.0,Sindora wallichii,Leguminosae,,,
1426,1427,0.0,Sinopodophyllum hexandrum,Berberidaceae,,,
1427,1428,0.0,Siphonodon australis,Celastraceae,,,
1428,1429,0.0,Sorbus aria,Rosaceae,,,
1429,1430,0.0,Sorbus aucuparia,Rosaceae,,,
1430,1431,0.0,Sorbus intermedia,Rosaceae,,,
1431,1432,0.0,Sorbus torminalis,Rosaceae,,,
1432,1433,0.0,Spathodea campanulata,Bignoniaceae,,,
1433,1434,0.0,Spirostachys africana,Euphorbiaceae,,,
1434,1435,0.0,Spondias mombin,Anacardiaceae,,,
1435,1436,0.0,Staudtia kamerunensis,Myristicaceae,,,
1436,1437,0.0,Staudtia kamerunensis,Myristicaceae,,,
1437,1438,0.0,Staudtia gabonensis,Myristicaceae,,,
1438,1439,0.0,Sterculia apetala,Malvaceae,,,
1439,1440,0.0,Sterculia ceramica,Malvaceae,,,
