,entity_id,is_coniferous,sc_name,family,flag,range_state,common_name
4841,4842,,Euphorbia cibdela,Euphorbiaceae,1,"NA,ZA",
4842,4843,,Euphorbia clandestina,Euphorbiaceae,1,ZA,
4843,4844,,Euphorbia classenii,Euphorbiaceae,1,KE,
4844,4845,,Euphorbia clava,Euphorbiaceae,1,ZA,
4845,4846,,Euphorbia clavarioides,Euphorbiaceae,1,"LS,ZA",
4846,4847,,Euphorbia clavigera,Euphorbiaceae,1,"MZ,ZA,SZ",
4847,4848,,Euphorbia clivicola,Euphorbiaceae,1,ZA,
4848,4849,,Euphorbia colliculina,Euphorbiaceae,1,ZA,
4849,4850,,Euphorbia colubrina,Euphorbiaceae,1,"ET,KE",
4850,4851,,Euphorbia columnaris,Euphorbiaceae,1,SO,
4851,4852,,Euphorbia comosa,Euphorbiaceae,1,BR,
4852,4853,,Euphorbia complexa,Euphorbiaceae,1,ZA,
4853,4854,,Euphorbia confinalis,Euphorbiaceae,1,"MZ,ZA,ZW",
4854,4855,,Euphorbia confluens,Euphorbiaceae,1,ZA,
4855,4856,,Euphorbia congestiflora,Euphorbiaceae,1,AO,
4856,4857,,Euphorbia consobrina,Euphorbiaceae,1,"DJ,ET,SA,SO,S1,YE",
4857,4858,,Euphorbia conspicua,Euphorbiaceae,1,AO,
4858,4859,,Euphorbia contorta,Euphorbiaceae,1,MZ,
4859,4860,,Euphorbia cooperi,Euphorbiaceae,1,"MW,MZ,ZA,TZ,ZM,ZW",
4860,4861,,Euphorbia copiapina,Euphorbiaceae,1,CL,
4861,4862,,Euphorbia corniculata,Euphorbiaceae,1,MZ,
4862,4863,,Euphorbia corymbosa,Euphorbiaceae,1,ZA,
4863,4864,,Euphorbia crassipes,Euphorbiaceae,1,ZA,
4864,4865,,Euphorbia cremersii,Euphorbiaceae,1,MG,
4865,4866,,Euphorbia crispa,Euphorbiaceae,1,ZA,
4866,4867,,Euphorbia croizatii,Euphorbiaceae,1,MG,
4867,4868,,Euphorbia cryptocaulis,Euphorbiaceae,1,ET,
4868,4869,,Euphorbia cryptospinosa,Euphorbiaceae,1,"ET,KE,SO",
4869,4870,,Euphorbia cucumerina,Euphorbiaceae,1,ZA,
4870,4871,,Euphorbia cumulata,Euphorbiaceae,1,ZA,
4871,4872,,Euphorbia cuneata,Euphorbiaceae,1,"DJ,ET,KE,SA,SO,S1,UG,TZ,YE",
4872,4873,,Euphorbia cuneneana,Euphorbiaceae,1,AO,
4873,4874,,Euphorbia cuprispina,Euphorbiaceae,1,KE,
4874,4875,,Euphorbia curocana,Euphorbiaceae,1,AO,
4875,4876,,Euphorbia curvirama,Euphorbiaceae,1,ZA,
4876,4877,,Euphorbia cussonioides,Euphorbiaceae,1,KE,Mramba;Mulembwa;Githuri
4877,4878,,Euphorbia cylindrica,Euphorbiaceae,1,ZA,
4878,4879,,Euphorbia cylindrifolia,Euphorbiaceae,1,MG,
4879,4880,,Euphorbia dalettiensis,Euphorbiaceae,1,ET,
4880,4881,,Euphorbia damarana,Euphorbiaceae,1,,
4881,4882,,Euphorbia darbandensis,Euphorbiaceae,1,"CM,CF",
4882,4883,,Euphorbia dasyacantha,Euphorbiaceae,1,SO,
4883,4884,,Euphorbia dauana,Euphorbiaceae,1,KE,
4884,4885,,Euphorbia davyi,Euphorbiaceae,1,"BW,ZA",
4885,4886,,Euphorbia dawei,Euphorbiaceae,1,"BI,CD,RW,UG,TZ",
4886,4887,,Euphorbia debilispina,Euphorbiaceae,1,ZM,
4887,4888,,Euphorbia decaryi,Euphorbiaceae,1,MG,
4888,4889,,Euphorbia decepta,Euphorbiaceae,1,ZA,
4889,4890,,Euphorbia decidua,Euphorbiaceae,1,"CD,MW,TZ,ZM,ZW",
4890,4891,,Euphorbia decliviticola,Euphorbiaceae,1,MZ,
4891,4892,,Euphorbia decorsei,Euphorbiaceae,1,MG,
4892,4893,,Euphorbia dedzana,Euphorbiaceae,1,MW,
4893,4894,,Euphorbia deightonii,Euphorbiaceae,1,"GH,NG,SL",
4894,4895,,Euphorbia dekindtii,Euphorbiaceae,1,AO,
4895,4896,,Euphorbia delphinensis,Euphorbiaceae,1,MG,
4896,4897,,Euphorbia demissa,Euphorbiaceae,1,AO,
4897,4898,,Euphorbia dendroides,Euphorbiaceae,1,"AL,DZ,EG,FR,GR,IL,IT,LY,MT,MA,PT,ES,TN,TR",
4898,4899,,Euphorbia denisiana,Euphorbiaceae,1,MG,
4899,4900,,Euphorbia dentonii,Euphorbiaceae,1,,
4900,4901,,Euphorbia desmondii,Euphorbiaceae,1,"GH,NG",
4901,4902,,Euphorbia despoliata,Euphorbiaceae,1,PT,
4902,4903,,Euphorbia dhofarensis,Euphorbiaceae,1,"OM,YE",
4903,4904,,Euphorbia dichroa,Euphorbiaceae,0,UG,
4904,4905,,Euphorbia didiereoides,Euphorbiaceae,1,MG,
4905,4906,,Euphorbia discrepans,Euphorbiaceae,1,TZ,
4906,4907,,Euphorbia dispersa,Euphorbiaceae,1,AO,
4907,4908,,Euphorbia dissitispina,Euphorbiaceae,1,ZW,
4908,4909,,Euphorbia distinctissima,Euphorbiaceae,1,ZM,
4909,4910,,Euphorbia doinetiana,Euphorbiaceae,1,,
4910,4911,,Euphorbia dolichoceras,Euphorbiaceae,1,"MW,TZ,ZM",
4911,4912,,Euphorbia dregeana,Euphorbiaceae,1,"NA,ZA",
4912,4913,,Euphorbia dumeticola,Euphorbiaceae,1,TZ,
4913,4914,,Euphorbia duranii,Euphorbiaceae,1,MG,
4914,4915,,Euphorbia duseimata,Euphorbiaceae,1,"BW,LS,ZA",
4915,4916,,Euphorbia echinus,Euphorbiaceae,1,MA,
4916,4917,,Euphorbia ecklonii,Euphorbiaceae,1,ZA,
4917,4918,,Euphorbia eduardoi,Euphorbiaceae,1,"AO,NA",
4918,4919,,Euphorbia eilensis,Euphorbiaceae,1,SO,
4919,4920,,Euphorbia elegantissima,Euphorbiaceae,1,"KE,TZ",
4920,4921,,Euphorbia ellenbeckii,Euphorbiaceae,1,"ET,KE,SO",
4921,4922,,Euphorbia elliotii,Euphorbiaceae,1,MG,
4922,4923,,Euphorbia enopla,Euphorbiaceae,1,ZA,
4923,4924,,Euphorbia enormis,Euphorbiaceae,1,ZA,
4924,4925,,Euphorbia enterophora,Euphorbiaceae,0,MG,
4925,4926,,Euphorbia ephedroides,Euphorbiaceae,1,"NA,ZA",
4926,4927,,Euphorbia epiphylloides,Euphorbiaceae,1,IN,
4927,4928,,Euphorbia eranthes,Euphorbiaceae,1,ZM,
4928,4929,,Euphorbia erigavensis,Euphorbiaceae,1,SO,
4929,4930,,Euphorbia erlangeri,Euphorbiaceae,1,"ET,KE,SO",
4930,4931,,Euphorbia ernestii,Euphorbiaceae,1,ZA,
4931,4932,,Euphorbia esculenta,Euphorbiaceae,1,ZA,
4932,4933,,Euphorbia espinosa,Euphorbiaceae,1,"KE,MW,ZA,TZ,ZM,ZW",
4933,4934,,Euphorbia estevesii,Euphorbiaceae,1,BR,
4934,4935,,Euphorbia etuberculosa,Euphorbiaceae,1,SO,
4935,4936,,Euphorbia eustacei,Euphorbiaceae,1,ZA,
4936,4937,,Euphorbia evansii,Euphorbiaceae,1,"ZA,SZ",
4937,4938,,Euphorbia excelsa,Euphorbiaceae,1,ZA,
4938,4939,,Euphorbia exilis,Euphorbiaceae,1,ZA,
4939,4940,,Euphorbia exilispina,Euphorbiaceae,1,TZ,
4940,4941,,Euphorbia eyassiana,Euphorbiaceae,1,TZ,
4941,4942,,Euphorbia famatamboay,Euphorbiaceae,1,MG,Famatamboay
4942,4943,,Euphorbia fanshawei,Euphorbiaceae,1,"CD,ZM",
4943,4944,,Euphorbia fascicaulis,Euphorbiaceae,1,SO,
4944,4945,,Euphorbia fasciculata,Euphorbiaceae,1,ZA,
4945,4946,,Euphorbia faucicola,Euphorbiaceae,1,AO,
4946,4947,,Euphorbia ferox,Euphorbiaceae,1,ZA,
4947,4948,,Euphorbia fianarantsoae,Euphorbiaceae,1,MG,
4948,4949,,Euphorbia fiherenensis,Euphorbiaceae,0,MG,
4949,4950,,Euphorbia filiflora,Euphorbiaceae,1,ZA,
4950,4951,,Euphorbia fimbriata,Euphorbiaceae,1,ZA,
4951,4952,,Euphorbia fissispina,Euphorbiaceae,1,ET,
4952,4953,,Euphorbia flanaganii,Euphorbiaceae,1,ZA,
4953,4954,,Euphorbia fleckii,Euphorbiaceae,1,,
4954,4955,,Euphorbia fluminis,Euphorbiaceae,1,KE,
4955,4956,,Euphorbia forolensis,Euphorbiaceae,1,KE,
4956,4957,,Euphorbia fortissima,Euphorbiaceae,1,"ZM,ZW",
4957,4958,,Euphorbia fortuita,Euphorbiaceae,1,ZA,
4958,4959,,Euphorbia fractiflexa,Euphorbiaceae,1,"SA,YE",
4959,4960,,Euphorbia franckiana,Euphorbiaceae,1,ZA,
4960,4961,,Euphorbia francoisii,Euphorbiaceae,1,MG,
4961,4962,,Euphorbia franksiae,Euphorbiaceae,1,ZA,
4962,4963,,Euphorbia friedrichiae,Euphorbiaceae,0,"NA,ZA",
4963,4964,,Euphorbia fruticosa,Euphorbiaceae,1,"SA,YE",
4964,4965,,Euphorbia fruticulosa,Euphorbiaceae,1,MX,
4965,4966,,Euphorbia furcata,Euphorbiaceae,1,"KE,TZ",
4966,4967,,Euphorbia fusca,Euphorbiaceae,1,"BW,NA,ZA",
4967,4968,,Euphorbia fusiformis,Euphorbiaceae,1,"IN,NP",
4968,4969,,Euphorbia galgalana,Euphorbiaceae,1,SO,
4969,4970,,Euphorbia gamkensis,Euphorbiaceae,1,ZA,
4970,4971,,Euphorbia gariepina,Euphorbiaceae,1,"AO,NA,ZA",
4971,4972,,Euphorbia gatbergensis,Euphorbiaceae,1,ZA,
4972,4973,,Euphorbia geldorensis,Euphorbiaceae,1,SO,
4973,4974,,Euphorbia gemmea,Euphorbiaceae,1,KE,
4974,4975,,Euphorbia genoudiana,Euphorbiaceae,1,MG,
4975,4976,,Euphorbia gentilis,Euphorbiaceae,1,ZA,
4976,4977,,Euphorbia geroldii,Euphorbiaceae,1,MG,
4977,4978,,Euphorbia giessii,Euphorbiaceae,1,,
4978,4979,,Euphorbia gillettii,Euphorbiaceae,1,SO,
4979,4980,,Euphorbia glandularis,Euphorbiaceae,1,ZA,
4980,4981,,Euphorbia globosa,Euphorbiaceae,1,ZA,
4981,4982,,Euphorbia globulicaulis,Euphorbiaceae,1,SO,
4982,4983,,Euphorbia glochidiata,Euphorbiaceae,1,"ET,KE,SO",
4983,4984,,Euphorbia goetzei,Euphorbiaceae,1,"ET,KE,MW,TZ,ZM",
4984,4985,,Euphorbia gorgonis,Euphorbiaceae,1,ZA,
4985,4986,,Euphorbia gossypina,Euphorbiaceae,1,"KE,UG,TZ,ZW",
4986,4987,,Euphorbia gottlebei,Euphorbiaceae,1,MG,
4987,4988,,Euphorbia gracilicaulis,Euphorbiaceae,1,AO,
4988,4989,,Euphorbia graciliramea,Euphorbiaceae,1,"KE,TZ",
4989,4990,,Euphorbia gradyi,Euphorbiaceae,1,MX,
4990,4991,,Euphorbia grandialata,Euphorbiaceae,1,ZA,
4991,4992,,Euphorbia grandicornis,Euphorbiaceae,1,"MZ,ZA,SZ",
4992,4993,,Euphorbia grandidens,Euphorbiaceae,1,ZA,
4993,4994,,Euphorbia graniticola,Euphorbiaceae,1,MZ,
4994,4995,,Euphorbia greenwayi,Euphorbiaceae,1,TZ,
4995,4996,,Euphorbia gregaria,Euphorbiaceae,1,"NA,ZA",
4996,4997,,Euphorbia griseola,Euphorbiaceae,1,"BW,MW,MZ,ZA,ZM,ZW",
4997,4998,,Euphorbia groenewaldii,Euphorbiaceae,1,ZA,
4998,4999,,Euphorbia gueinzii,Euphorbiaceae,1,"LS,ZA,SZ",
4999,5000,,Euphorbia guerichiana,Euphorbiaceae,1,"BW,NA,ZA,ZW",
5000,5001,,Euphorbia guiengola,Euphorbiaceae,1,MX,
5001,5002,,Euphorbia guillauminiana,Euphorbiaceae,1,MG,
5002,5003,,Euphorbia gumaroi,Euphorbiaceae,1,MX,
5003,5004,,Euphorbia gummifera,Euphorbiaceae,1,"NA,ZA",
5004,5005,,Euphorbia gymnocalycioides,Euphorbiaceae,1,ET,
5005,5006,,Euphorbia gymnoclada,Euphorbiaceae,1,BR,
5006,5007,,Euphorbia hadramautica,Euphorbiaceae,1,"ET,SA,SO,YE",
5007,5008,,Euphorbia halipedicola,Euphorbiaceae,1,"MW,MZ,TZ,ZW",
5008,5009,,Euphorbia hallii,Euphorbiaceae,1,ZA,
5009,5010,,Euphorbia hamata,Euphorbiaceae,1,"NA,ZA",
5010,5011,,Euphorbia handiensis,Euphorbiaceae,1,ES,Cardón de Jandía
5011,5012,,Euphorbia hedyotoides,Euphorbiaceae,1,MG,
5012,5013,,Euphorbia heptagona,Euphorbiaceae,1,ZA,
5013,5014,,Euphorbia herman-schwartzii,Euphorbiaceae,1,MG,
5014,5015,,Euphorbia herrei,Euphorbiaceae,1,"NA,ZA",
5015,5016,,Euphorbia heterochroma,Euphorbiaceae,1,"KE,TZ",
5016,5017,,Euphorbia heterodoxa,Euphorbiaceae,1,BR,
5017,5018,,Euphorbia heterospina,Euphorbiaceae,1,"KE,UG",
5018,5019,,Euphorbia hintonii,Euphorbiaceae,1,MX,
5019,5020,,Euphorbia hofstaetteri,Euphorbiaceae,1,MG,
5020,5021,,Euphorbia holmesiae,Euphorbiaceae,1,SO,
5021,5022,,Euphorbia holochlorina,Euphorbiaceae,1,BR,
5022,5023,,Euphorbia hopetownensis,Euphorbiaceae,1,ZA,
5023,5024,,Euphorbia horombensis,Euphorbiaceae,1,MG,
5024,5025,,Euphorbia horrida,Euphorbiaceae,1,ZA,
5025,5026,,Euphorbia horwoodii,Euphorbiaceae,1,SO,
5026,5027,,Euphorbia hottentota,Euphorbiaceae,1,"NA,ZA",
5027,5028,,Euphorbia hubertii,Euphorbiaceae,1,TZ,
5028,5029,,Euphorbia hypogaea,Euphorbiaceae,1,ZA,
5029,5030,,Euphorbia iharanae,Euphorbiaceae,1,MG,
5030,5031,,Euphorbia imerina,Euphorbiaceae,1,MG,
5031,5032,,Euphorbia imitata,Euphorbiaceae,1,AO,
5032,5033,,Euphorbia immersa,Euphorbiaceae,1,SO,
5033,5034,,Euphorbia imparispina,Euphorbiaceae,1,SO,
5034,5035,,Euphorbia inaequispina,Euphorbiaceae,1,"ET,SO",
5035,5036,,Euphorbia inarticulata,Euphorbiaceae,1,"SA,YE",
5036,5037,,Euphorbia inconstantia,Euphorbiaceae,1,ZA,
5037,5038,,Euphorbia inculta,Euphorbiaceae,1,SO,
5038,5039,,Euphorbia indecora,Euphorbiaceae,1,"NA,ZA",
5039,5040,,Euphorbia indurescens,Euphorbiaceae,1,AO,
5040,5041,,Euphorbia inermis,Euphorbiaceae,1,ZA,
5041,5042,,Euphorbia ingens,Euphorbiaceae,1,"BW,MW,MZ,ZA,ZM,ZW",
5042,5043,,Euphorbia ingenticapsa,Euphorbiaceae,1,AO,
5043,5044,,Euphorbia ingezalahiana,Euphorbiaceae,1,,
5044,5045,,Euphorbia inornata,Euphorbiaceae,1,ZA,
5045,5046,,Euphorbia intisy,Euphorbiaceae,0,MG,
5046,5047,,Euphorbia inundaticola,Euphorbiaceae,1,ZM,
5047,5048,,Euphorbia invaginata,Euphorbiaceae,1,PY,
5048,5049,,Euphorbia isacantha,Euphorbiaceae,1,"MW,TZ",
5049,5050,,Euphorbia itremensis,Euphorbiaceae,1,MG,
5050,5051,,Euphorbia jansenvillensis,Euphorbiaceae,1,ZA,
5051,5052,,Euphorbia johannis,Euphorbiaceae,1,SO,
5052,5053,,Euphorbia jubaephylla,Euphorbiaceae,1,ES,
5053,5054,,Euphorbia jubata,Euphorbiaceae,1,ZM,
5054,5055,,Euphorbia juglans,Euphorbiaceae,1,ZA,
5055,5056,,Euphorbia juttae,Euphorbiaceae,1,,
5056,5057,,Euphorbia kalisana,Euphorbiaceae,1,"ET,KE",
5057,5058,,Euphorbia kamerunica,Euphorbiaceae,1,"BJ,CM,NG,TG",
5058,5059,,Euphorbia kamponii,Euphorbiaceae,1,MG,
5059,5060,,Euphorbia kanalensis,Euphorbiaceae,1,"NC,PG,SB",
5060,5061,,Euphorbia kaokoensis,Euphorbiaceae,0,,
5061,5062,,Euphorbia karroensis,Euphorbiaceae,1,ZA,
5062,5063,,Euphorbia keithii,Euphorbiaceae,1,SZ,
5063,5064,,Euphorbia kerrii,Euphorbiaceae,1,"MM,TH",
5064,5065,,Euphorbia khandallensis,Euphorbiaceae,1,IN,
5065,5066,,Euphorbia knobelii,Euphorbiaceae,1,"ZA,SZ",
5066,5067,,Euphorbia knuthii,Euphorbiaceae,1,"MZ,ZA,SZ",
5067,5068,,Euphorbia kondoi,Euphorbiaceae,1,MG,
5068,5069,,Euphorbia labatii,Euphorbiaceae,1,MG,
5069,5070,,Euphorbia lacei,Euphorbiaceae,1,"IN,MM,TH",
5070,5071,,Euphorbia lactea,Euphorbiaceae,1,"CU,EC,PF,IN,ID,JM,MG,MU,PK,PR,RE,LK,TH,US",
5071,5072,,Euphorbia lactiflua,Euphorbiaceae,1,CL,
5072,5073,,Euphorbia laikipiensis,Euphorbiaceae,1,KE,
5073,5074,,Euphorbia lamarckii,Euphorbiaceae,1,MA,
5074,5075,,Euphorbia lambii,Euphorbiaceae,1,ES,
5075,5076,,Euphorbia larica,Euphorbiaceae,1,"IR,OM,SA",
5076,5077,,Euphorbia lateriflora,Euphorbiaceae,1,"BJ,GH,GN,NG,SL,TG",
5077,5078,,Euphorbia lavrani,Euphorbiaceae,0,,
5078,5079,,Euphorbia leandriana,Euphorbiaceae,1,MG,
5079,5080,,Euphorbia ledienii,Euphorbiaceae,1,ZA,
5080,5081,,Euphorbia leistneri,Euphorbiaceae,1,,
5081,5082,,Euphorbia lemaireana,Euphorbiaceae,1,TZ,
5082,5083,,Euphorbia lenewtonii,Euphorbiaceae,1,TZ,
5083,5084,,Euphorbia leonensis,Euphorbiaceae,1,SL,
5084,5085,,Euphorbia leontopoda,Euphorbiaceae,1,SO,
5085,5086,,Euphorbia letestui,Euphorbiaceae,1,"CM,GA",
5086,5087,,Euphorbia leucodendron,Euphorbiaceae,1,MG,
5087,5088,,Euphorbia leuconeura,Euphorbiaceae,1,MG,
5088,5089,,Euphorbia lignosa,Euphorbiaceae,1,"NA,ZA",
5089,5090,,Euphorbia limpopoana,Euphorbiaceae,1,"BW,ZA,ZW",
5090,5091,,Euphorbia lividiflora,Euphorbiaceae,1,"MW,MZ,TZ,ZW",Nakapaka
5091,5092,,Euphorbia lomi,Euphorbiaceae,1,MG,
5092,5093,,Euphorbia longifolia,Euphorbiaceae,1,"PT,ES",Songosongo
5093,5094,,Euphorbia longispina,Euphorbiaceae,1,"ET,SO",
5094,5095,,Euphorbia longituberculosa,Euphorbiaceae,1,"ET,KE,OM,SA,SO,YE",
5095,5096,,Euphorbia lophogona,Euphorbiaceae,1,MG,Betanana
5096,5097,,Euphorbia loricata,Euphorbiaceae,1,ZA,
5097,5098,,Euphorbia louwii,Euphorbiaceae,1,ZA,
5098,5099,,Euphorbia luapulana,Euphorbiaceae,1,ZM,
5099,5100,,Euphorbia lukoseana,Euphorbiaceae,1,TZ,
5100,5101,,Euphorbia lumbricalis,Euphorbiaceae,1,ZA,
5101,5102,,Euphorbia lupulina,Euphorbiaceae,1,"CO,VE",
5102,5103,,Euphorbia lydenburgensis,Euphorbiaceae,1,ZA,
5103,5104,,Euphorbia macella,Euphorbiaceae,1,ZA,
5104,5105,,Euphorbia magnicapsula,Euphorbiaceae,1,"KE,UG,TZ",
5105,5106,,Euphorbia mahabobokensis,Euphorbiaceae,1,MG,
5106,5107,,Euphorbia mahafalensis,Euphorbiaceae,1,MG,
5107,5108,,Euphorbia mainty,Euphorbiaceae,0,MG,Famata Mainty
5108,5109,,Euphorbia makallensis,Euphorbiaceae,1,ET,
5109,5110,,Euphorbia maleolens,Euphorbiaceae,1,ZA,
5110,5111,,Euphorbia malevola,Euphorbiaceae,1,"BW,MW,ZM,ZW",
5111,5112,,Euphorbia mammillaris,Euphorbiaceae,1,ZA,
5112,5113,,Euphorbia mangelsdorffii,Euphorbiaceae,1,MG,
5113,5114,,Euphorbia mangokyensis,Euphorbiaceae,1,MG,
5114,5115,,Euphorbia margaretae,Euphorbiaceae,1,SO,
5115,5116,,Euphorbia maritae,Euphorbiaceae,1,TZ,
5116,5117,,Euphorbia marlothiana,Euphorbiaceae,1,ZA,
5117,5118,,Euphorbia marsabitensis,Euphorbiaceae,1,KE,
5118,5119,,Euphorbia martinae,Euphorbiaceae,1,MG,
5119,5120,,Euphorbia masirahensis,Euphorbiaceae,1,OM,
5120,5121,,Euphorbia matabelensis,Euphorbiaceae,1,"AO,BW,KE,MW,MZ,TZ,ZM,ZW",
5121,5122,,Euphorbia mauritanica,Euphorbiaceae,1,"NA,ZA",
5122,5123,,Euphorbia mayuranathanii,Euphorbiaceae,1,IN,
5123,5124,,Euphorbia mcvaughii,Euphorbiaceae,1,,
5124,5125,,Euphorbia meenae,Euphorbiaceae,1,IN,
5125,5126,,Euphorbia melanohydrata,Euphorbiaceae,1,ZA,
5126,5127,,Euphorbia meloformis,Euphorbiaceae,1,ZA,
5127,5128,,Euphorbia memoralis,Euphorbiaceae,1,ZW,
5128,5129,,Euphorbia meridionalis,Euphorbiaceae,1,"KE,TZ",
5129,5130,,Euphorbia micracantha,Euphorbiaceae,1,ZA,
5130,5131,,Euphorbia migiurtinorum,Euphorbiaceae,1,"ET,SO",
5131,5132,,Euphorbia milii,Euphorbiaceae,1,MG,Crown Of Thorns;Songosongo
5132,5133,,Euphorbia millotii,Euphorbiaceae,1,MG,
5133,5134,,Euphorbia minuta,Euphorbiaceae,1,ES,
5134,5135,,Euphorbia mira,Euphorbiaceae,1,ZA,
5135,5136,,Euphorbia mitriformis,Euphorbiaceae,1,SO,
5136,5137,,Euphorbia mitsimbinensis,Euphorbiaceae,1,,
5137,5138,,Euphorbia mixta,Euphorbiaceae,1,ZA,
5138,5139,,Euphorbia mlanjeana,Euphorbiaceae,1,MW,
5139,5140,,Euphorbia monacantha,Euphorbiaceae,1,ET,
5140,5141,,Euphorbia monadenioides,Euphorbiaceae,1,"ET,UG",
5141,5142,,Euphorbia monteiri,Euphorbiaceae,1,"AO,BW,NA,ZA",
5142,5143,,Euphorbia moratii,Euphorbiaceae,1,MG,
5143,5144,,Euphorbia mosaica,Euphorbiaceae,1,SO,
5144,5145,,Euphorbia muirii,Euphorbiaceae,1,ZA,
5145,5146,,Euphorbia multiceps,Euphorbiaceae,1,ZA,
5146,5147,,Euphorbia multiclava,Euphorbiaceae,1,SO,
5147,5148,,Euphorbia multifida,Euphorbiaceae,1,ZA,
5148,5149,,Euphorbia multifolia,Euphorbiaceae,1,ZA,
5149,5150,,Euphorbia mundtii,Euphorbiaceae,1,ZA,
5150,5151,,Euphorbia muricata,Euphorbiaceae,1,ZA,
5151,5152,,Euphorbia mwinilungensis,Euphorbiaceae,1,"AO,ZM",
5152,5153,,Euphorbia myrioclada,Euphorbiaceae,1,SO,
5153,5154,,Euphorbia namibensis,Euphorbiaceae,0,,
5154,5155,,Euphorbia namuskluftensis,Euphorbiaceae,1,,
5155,5156,,Euphorbia navae,Euphorbiaceae,1,ES,
5156,5157,,Euphorbia negromontana,Euphorbiaceae,1,AO,
5157,5158,,Euphorbia neobosseri,Euphorbiaceae,1,MG,
5158,5159,,Euphorbia neohumbertii,Euphorbiaceae,1,MG,
5159,5160,,Euphorbia neriifolia,Euphorbiaceae,1,IN,
5160,5161,,Euphorbia nesemannii,Euphorbiaceae,1,ZA,
5161,5162,,Euphorbia nigrispina,Euphorbiaceae,1,"DJ,ET,SO",
5162,5163,,Euphorbia nigrispinoides,Euphorbiaceae,1,ET,
5163,5164,,Euphorbia nivulia,Euphorbiaceae,1,"IN,PK",
5164,5165,,Euphorbia norfolkiana,Euphorbiaceae,1,NF,
5165,5166,,Euphorbia nubica,Euphorbiaceae,1,"EG,ET,KE,SO,S1,UG",
5166,5167,,Euphorbia nubigena,Euphorbiaceae,1,AO,
5167,5168,,Euphorbia nyassae,Euphorbiaceae,1,TZ,
5168,5169,,Euphorbia nyikae,Euphorbiaceae,1,"KE,TZ",
5169,5170,,Euphorbia obesa,Euphorbiaceae,1,ZA,
5170,5171,,Euphorbia odontophora,Euphorbiaceae,1,KE,
5171,5172,,Euphorbia officinarum,Euphorbiaceae,1,MA,
5172,5173,,Euphorbia oligoclada,Euphorbiaceae,1,AO,
5173,5174,,Euphorbia omariana,Euphorbiaceae,1,ET,
5174,5175,,Euphorbia opuntioides,Euphorbiaceae,1,AO,
5175,5176,,Euphorbia orbiculifolia,Euphorbiaceae,1,OM,
5176,5177,,Euphorbia ornithopus,Euphorbiaceae,1,ZA,
5177,5178,,Euphorbia otjipembana,Euphorbiaceae,1,,
5178,5179,,Euphorbia oxystegia,Euphorbiaceae,1,ZA,
5179,5180,,Euphorbia pachyclada,Euphorbiaceae,1,SO,
5180,5181,,Euphorbia pachypodioides,Euphorbiaceae,1,MG,
5181,5182,,Euphorbia pachysantha,Euphorbiaceae,0,MG,
5182,5183,,Euphorbia paganorum,Euphorbiaceae,1,"BF,ML,NG,SN",
5183,5184,,Euphorbia panchganiensis,Euphorbiaceae,1,IN,
5184,5185,,Euphorbia papilionum,Euphorbiaceae,1,SO,
5185,5186,,Euphorbia parciramulosa,Euphorbiaceae,1,"SA,YE",
5186,5187,,Euphorbia parviceps,Euphorbiaceae,1,AO,
5187,5188,,Euphorbia parvicyathophora,Euphorbiaceae,1,MG,
5188,5189,,Euphorbia patentispina,Euphorbiaceae,1,SO,
5189,5190,,Euphorbia paulianii,Euphorbiaceae,1,MG,
5190,5191,,Euphorbia pedemontana,Euphorbiaceae,1,ZA,
5191,5192,,Euphorbia pedilanthoides,Euphorbiaceae,1,MG,
5192,5193,,Euphorbia pedroi,Euphorbiaceae,1,PT,Eufórbia-de-gomes-pedro
5193,5194,,Euphorbia pentagona,Euphorbiaceae,1,ZA,
5194,5195,,Euphorbia pentops,Euphorbiaceae,1,ZA,
5195,5196,,Euphorbia perangusta,Euphorbiaceae,1,ZA,
5196,5197,,Euphorbia perarmata,Euphorbiaceae,1,SO,
5197,5198,,Euphorbia perpera,Euphorbiaceae,1,ZA,
5198,5199,,Euphorbia perplexa,Euphorbiaceae,1,ZM,
5199,5200,,Euphorbia perrieri,Euphorbiaceae,1,MG,
5200,5201,,Euphorbia persistentifolia,Euphorbiaceae,1,"ZM,ZW",
5201,5202,,Euphorbia pervittata,Euphorbiaceae,1,KE,
5202,5203,,Euphorbia petraea,Euphorbiaceae,0,UG,
5203,5204,,Euphorbia petricola,Euphorbiaceae,1,KE,
5204,5205,,Euphorbia petterssonii,Euphorbiaceae,1,ES,
5205,5206,,Euphorbia phillipsiae,Euphorbiaceae,1,SO,
5206,5207,,Euphorbia phillipsioides,Euphorbiaceae,1,SO,
5207,5208,,Euphorbia phosphorea,Euphorbiaceae,1,BR,
5208,5209,,Euphorbia pillansii,Euphorbiaceae,1,ZA,
5209,5210,,Euphorbia piscatoria,Euphorbiaceae,0,PT,Figuera do inferno;Fish-stunning Spurge
5210,5211,,Euphorbia piscidermis,Euphorbiaceae,1,ET,
5211,5212,,Euphorbia plagiantha,Euphorbiaceae,0,MG,Fiha
5212,5213,,Euphorbia planiceps,Euphorbiaceae,1,ZA,
5213,5214,,Euphorbia platycephala,Euphorbiaceae,1,"MW,TZ,ZM,ZW",
5214,5215,,Euphorbia platyclada,Euphorbiaceae,1,MG,
5215,5216,,Euphorbia platyrrhiza,Euphorbiaceae,1,ZM,
5216,5217,,Euphorbia plenispina,Euphorbiaceae,1,MZ,
